,frequency,number_of_skips,skip_variance,skip_average,word_1_frequency,word_2_frequency,symmetric,chi,pmi,fisher,ll,label
136682,157,14,2.506227433161588,2.751592356687898,10234.0,124697.0,False,10393.37165464019,6.091044544625138,0.9999995608672112,1018.8540073524138,1.0
19402,187,16,3.960936829763504,4.331550802139038,2440683.0,3435.0,False,1960.9611111751065,3.627520124172392,0.9999999075338081,605.4464347529251,1.0
185957,123,12,2.8026968074558782,3.105691056910569,1854176.0,1918.0,False,2124.7523883463573,4.260354283614912,1.0,500.5537120809848,1.0
177779,417,17,2.3118196090609517,2.4100719424460437,64079.0,139701.0,True,9949.121884528824,4.689930283000841,1.0,1913.1536291449177,1.0
143459,204,16,2.475586312956555,2.6862745098039214,490414.0,51937.0,True,543.8351345753339,2.14988318520264,1.0,292.46341480508966,0.0
151876,905,22,2.528170690760356,2.591160220994475,41043.0,1854176.0,True,4305.494586187226,2.720152198460489,1.0,1892.1920086263888,1.0
123831,801,26,3.040324126676857,3.1423220973782766,29603.0,1741691.0,True,5403.5262113207955,3.105718948303398,0.9999999732416928,2050.1686966042303,0.0
68715,922,16,1.7148352398115947,1.7451193058568328,413312.0,76695.0,True,13084.327284690471,4.010479853470208,1.0,3408.072081178117,0.0
174184,275,16,4.3255140495867765,4.592727272727274,1991560.0,13271.0,True,1087.0991473986076,2.5274043747083823,1.0,512.8783237380919,1.0
177519,225,20,4.482666666666669,4.92,230.0,511.0,False,238673905.85589743,20.01668520428536,1.0,6323.2664212345535,0.0
97304,239,18,3.3427986204723323,3.615062761506276,321472.0,73405.0,True,906.5022191938617,2.488516077759485,1.0,432.32697903886526,0.0
183498,111,17,4.188458728999271,4.9459459459459465,14063.0,1133416.0,True,235.57294093970887,1.9481265975076452,1.0,135.7957762651205,0.0
135548,10019,31,3.6167812945004236,3.6280067871045016,621096.0,607005.0,True,128459.08981436973,3.880218818657682,1.0,35502.26310127824,0.0
84234,523,21,3.8136943431957855,3.9732313575525806,883216.0,39083.0,True,3412.714009522941,3.0695803071328527,1.0,1309.839099099766,1.0
72996,132,15,3.2902892561983483,3.712121212121212,1306008.0,5409.0,False,1118.0974543868856,3.3720891786381912,0.9999995673380532,381.2252150359478,1.0
134003,159,14,3.0054190894347528,3.2955974842767297,423768.0,4629.0,False,6831.966151608485,5.489056528937316,1.0,904.324190785412,0.0
179735,397,22,2.897994403872874,3.0680100755667508,127849.0,9394.0,False,71940.64971326175,7.516963513142012,0.9999987670931688,3365.4197611009417,0.0
133726,911,26,4.6536236581554125,4.790340285400658,1854176.0,28325.0,True,7052.722980930226,3.2647456915006146,1.0,2514.850781327933,1.0
